symbol,received_time,trade_time,server_time,last,bid,ask,bid_size,ask_size,volume,type
AAPL,2025-01-10T13:43:16.020415Z,,,,241.16,241.32,100,,245104,quote
AAPL,2025-01-10T13:43:16.022560Z,2025-01-10T13:43:10Z,,241.3199,,,,,245204,quote
AAPL,2025-01-10T13:43:16.023751Z,,,,241.23,,,,,quote
AAPL,2025-01-10T13:43:23.065149Z,,,,,241.39,,,,quote
AAPL,2025-01-10T13:43:23.076106Z,,,,241.19,241.4,200,,245206,quote
AAPL,2025-01-10T13:43:23.082223Z,2025-01-10T13:43:18Z,,241.25,241.17,241.44,,200,246106,quote
AAPL,2025-01-10T13:43:23.085334Z,,,,241.16,241.4,300,,,quote
AAPL,2025-01-10T13:43:23.088266Z,,,,,,,,246181,quote
AAPL,2025-01-10T13:43:23.089387Z,,,,100,241.41,100,,,quote
AAPL,2025-01-10T13:43:29.106867Z,,,,,241.39,,100,246201,quote
AAPL,2025-01-10T13:43:29.110541Z,2025-01-10T13:43:23Z,,241.3,,,,,246602,quote
AAPL,2025-01-10T13:43:29.113918Z,,,,,,,,246611,quote
AAPL,2025-01-10T13:43:29.115470Z,2025-01-10T13:43:25Z,,241.16,241.12,241.3,200,,247113,quote
AAPL,2025-01-10T13:43:29.116534Z,,,,241.06,,100,,247282,quote
AAPL,2025-01-10T13:43:40.067923Z,,,,300,,300,,247284,quote
AAPL,2025-01-10T13:43:40.071479Z,,,,241.08,,200,,247309,quote
AAPL,2025-01-10T13:43:40.073328Z,2025-01-10T13:43:32Z,,,241.1,,,,247409,quote
AAPL,2025-01-10T13:43:40.077515Z,,,,241.09,,,,,quote
AAPL,2025-01-10T13:43:40.079868Z,,,,241.07,,,,247410,quote
AAPL,2025-01-10T13:43:40.081643Z,,,,241.08,,,,,quote
AAPL,2025-01-10T13:43:40.082731Z,,,,241.07,,,,,quote
AAPL,2025-01-10T13:43:40.085039Z,,,,241.06,300,100,300,247633,quote
AAPL,2025-01-10T13:43:44.055398Z,2025-01-10T13:43:38Z,,241.08,241.05,241.24,200,100,247972,quote
AAPL,2025-01-10T13:43:44.058772Z,,,,,241.3,,,,quote
AAPL,2025-01-10T13:43:44.060939Z,,,,,241.16,,200,247977,quote
AAPL,2025-01-10T13:43:44.064953Z,2025-01-10T13:43:42Z,,241.25,241.25,241.35,1000,100,248727,quote
AAPL,2025-01-10T13:43:55.001549Z,,,,,200,,200,248731,quote
AAPL,2025-01-10T13:43:55.010477Z,2025-01-10T13:43:43Z,,,900,,900,,248849,quote
AAPL,2025-01-10T13:43:55.012192Z,,,,,,,,248850,quote
AAPL,2025-01-10T13:43:55.014508Z,,,,,,,,248924,quote
AAPL,2025-01-10T13:43:55.015510Z,,,,,,,,248931,quote
AAPL,2025-01-10T13:43:55.019526Z,,,,,,,,248932,quote
AAPL,2025-01-10T13:43:55.022073Z,2025-01-10T13:43:50Z,,241.3,241.3,,,,249083,quote
AAPL,2025-01-10T13:43:55.023420Z,,,,,,,,249089,quote
AAPL,2025-01-10T13:43:57.986589Z,2025-01-10T13:43:53Z,,241.35,241.35,241.49,800,100,250520,quote
AAPL,2025-01-10T13:43:57.990352Z,,,,,241.5,,,250523,quote
AAPL,2025-01-10T13:43:57.991488Z,2025-01-10T13:43:56Z,,,600,,600,,251187,quote
AAPL,2025-01-10T13:44:09.042114Z,2025-01-10T13:43:57Z,,241.4,241.11,241.41,200,200,251996,quote
AAPL,2025-01-10T13:44:09.047751Z,,,,241.12,,,,,quote
AAPL,2025-01-10T13:44:09.049935Z,,,,241.11,,,,252000,quote
AAPL,2025-01-10T13:44:09.052736Z,,,,241.08,241.42,,,,quote
AAPL,2025-01-10T13:44:09.060803Z,,,,241.11,241.4,,,,quote
AAPL,2025-01-10T13:44:09.062971Z,,,,241.14,100,,100,252002,quote
AAPL,2025-01-10T13:44:09.064128Z,,,,,241.42,,200,252006,quote
AAPL,2025-01-10T13:44:09.065016Z,,,,241.15,241.44,,,252007,quote
AAPL,2025-01-10T13:44:09.066037Z,,,,241.17,241.42,,100,,quote
AAPL,2025-01-10T13:44:21.022052Z,2025-01-10T13:44:08Z,,241.42,241.18,,,,252211,quote
AAPL,2025-01-10T13:44:21.025183Z,,,,241.19,,,,252261,quote
AAPL,2025-01-10T13:44:21.027029Z,,,,,,,,252262,quote
AAPL,2025-01-10T13:44:21.028676Z,,,,241.23,,,,,quote
AAPL,2025-01-10T13:44:21.030699Z,,,,241.2,,,,,quote
AAPL,2025-01-10T13:44:21.031633Z,,,,241.19,,,,,quote
AAPL,2025-01-10T13:44:21.032820Z,,,,241.23,,,,252263,quote
AAPL,2025-01-10T13:44:21.034206Z,,,,241.17,,,,252267,quote
AAPL,2025-01-10T13:44:21.036123Z,,,,241.19,,,,,quote
AAPL,2025-01-10T13:44:21.040357Z,,,,241.18,,,,,quote
AAPL,2025-01-10T13:44:31.992005Z,,,,241.2,,,,,quote
AAPL,2025-01-10T13:44:31.997789Z,,,,241.22,,,,252268,quote
AAPL,2025-01-10T13:44:32.000109Z,2025-01-10T13:44:22Z,,241.23,241.16,,,,252798,quote
AAPL,2025-01-10T13:44:32.003112Z,,,,241.17,,,,,quote
AAPL,2025-01-10T13:44:32.005624Z,,,,241.16,,,,,quote
AAPL,2025-01-10T13:44:32.006703Z,,,,241.2,,,,,quote
AAPL,2025-01-10T13:44:32.011492Z,,,,241.15,,,,252803,quote
AAPL,2025-01-10T13:44:32.014472Z,,,,,,,,252806,quote
AAPL,2025-01-10T13:44:32.017200Z,,,,241.2,,,,252821,quote
AAPL,2025-01-10T13:44:41.094169Z,,,,241.14,,,,,quote
AAPL,2025-01-10T13:44:41.100188Z,,,,,241.38,,200,,quote
AAPL,2025-01-10T13:44:41.102939Z,,,,241.13,241.4,,100,252884,quote
AAPL,2025-01-10T13:44:41.106062Z,,,,,,,,252886,quote
AAPL,2025-01-10T13:44:41.113238Z,,,,241.11,200,,200,252892,quote
AAPL,2025-01-10T13:44:41.114836Z,,,,241.09,241.39,,,252893,quote
AAPL,2025-01-10T13:44:41.116071Z,,,,,241.4,,100,252905,quote
AAPL,2025-01-10T13:44:41.120720Z,,,,241.1,241.39,,200,252907,quote
AAPL,2025-01-10T13:44:53.991329Z,,,,,241.4,,,252927,quote
AAPL,2025-01-10T13:44:53.995362Z,,,,,241.36,,100,,quote
AAPL,2025-01-10T13:44:53.997592Z,,,,241.08,241.35,100,,,quote
AAPL,2025-01-10T13:44:53.999041Z,,,,241.12,,200,,252929,quote
AAPL,2025-01-10T13:44:54.000351Z,,,,241.13,,,,,quote
AAPL,2025-01-10T13:44:54.002211Z,,,,241.11,,,,,quote
AAPL,2025-01-10T13:44:54.003867Z,,,,241.08,,100,,,quote
AAPL,2025-01-10T13:44:54.008769Z,,,,241.12,241.36,200,,252949,quote
AAPL,2025-01-10T13:44:54.011910Z,,,,241.08,,,,,quote
AAPL,2025-01-10T13:44:54.014301Z,,,,,300,,300,252954,quote
AAPL,2025-01-10T13:45:00.036963Z,,,,241.09,241.34,,200,252955,quote
AAPL,2025-01-10T13:45:00.045550Z,,,,241.1,241.36,400,300,,quote
AAPL,2025-01-10T13:45:00.047566Z,,,,241.22,100,600,100,253051,quote
AAPL,2025-01-10T13:45:00.048781Z,,,,,,,,253061,quote
AAPL,2025-01-10T13:45:00.050085Z,,,,,241.3,,,,quote
AAPL,2025-01-10T13:45:00.051435Z,2025-01-10T13:44:58Z,,241.24,,,,,253163,quote
AAPL,2025-01-10T13:45:14.069705Z,2025-01-10T13:44:59Z,,241.2999,,,,,253267,quote
AAPL,2025-01-10T13:45:14.074643Z,,,,,,,,253272,quote
AAPL,2025-01-10T13:45:14.077464Z,,,,,,,,253293,quote
AAPL,2025-01-10T13:45:14.082160Z,,,,,,,,253294,quote
AAPL,2025-01-10T13:45:14.085777Z,,,,500,,500,,253480,quote
AAPL,2025-01-10T13:45:14.087468Z,,,,,,,,253481,quote
AAPL,2025-01-10T13:45:14.089208Z,,,,,,,,253496,quote
AAPL,2025-01-10T13:45:14.096275Z,,,,241.26,,300,,,quote
AAPL,2025-01-10T13:45:35.059026Z,2025-01-10T13:45:13Z,,241.3,,241.42,,,253735,quote
AAPL,2025-01-10T13:45:35.068770Z,2025-01-10T13:45:14Z,,241.28,,,,,253888,quote
AAPL,2025-01-10T13:45:35.070296Z,,,,,,,,253889,quote
AAPL,2025-01-10T13:45:35.072340Z,,,,,,,,253890,quote
AAPL,2025-01-10T13:45:35.073525Z,,,,,,,,253911,quote
AAPL,2025-01-10T13:45:35.075567Z,,,,,,,,253926,quote
AAPL,2025-01-10T13:45:35.079845Z,,,,,,,,253949,quote
AAPL,2025-01-10T13:45:35.081844Z,,,,,,,,253950,quote
AAPL,2025-01-10T13:45:35.084133Z,,,,,,,,253951,quote
,2025-01-10T13:45:35.086285Z,,2025-01-10T13:45:32Z,,,,,,,heartbeat
AAPL,2025-01-10T13:45:35.088694Z,,,,,,,,254030,quote
AAPL,2025-01-10T13:45:53.085577Z,,,,,,,,254053,quote
AAPL,2025-01-10T13:45:53.089500Z,,,,241.27,,200,,,quote
AAPL,2025-01-10T13:45:53.091072Z,,,,241.26,,300,,254067,quote
AAPL,2025-01-10T13:45:53.092761Z,,,,,,,,254087,quote
AAPL,2025-01-10T13:45:53.094451Z,,,,241.34,,,,,quote
AAPL,2025-01-10T13:45:53.095471Z,,,,,,,,254144,quote
AAPL,2025-01-10T13:45:53.097637Z,,,,,,,,254146,quote
AAPL,2025-01-10T13:45:53.098721Z,,,,,,,,254147,quote
AAPL,2025-01-10T13:45:53.102403Z,,,,,,,,254148,quote
AAPL,2025-01-10T13:45:53.103725Z,,,,,,,,254151,quote
AAPL,2025-01-10T13:45:53.106187Z,,,,200,,200,,254158,quote
AAPL,2025-01-10T13:45:53.108874Z,,,,,,,,254171,quote
AAPL,2025-01-10T13:46:09.053705Z,,,,241.38,,300,,254197,quote
AAPL,2025-01-10T13:46:09.057402Z,2025-01-10T13:45:53Z,,241.38,100,,100,,254397,quote
,2025-01-10T13:46:09.060995Z,,2025-01-10T13:45:59Z,,,,,,,heartbeat
,2025-01-10T13:46:09.069265Z,,2025-01-10T13:46:04Z,,,,,,,heartbeat
AAPL,2025-01-10T13:46:09.071645Z,,,,,,,,254400,quote
AAPL,2025-01-10T13:46:09.073162Z,,,,241.27,,200,,,quote
AAPL,2025-01-10T13:46:09.076112Z,,,,241.33,,,,254431,quote
AAPL,2025-01-10T13:46:14.075043Z,2025-01-10T13:46:08Z,,241.42,,241.47,,200,254647,quote
AAPL,2025-01-10T13:46:14.078386Z,2025-01-10T13:46:09Z,,241.47,,,,,255403,quote
AAPL,2025-01-10T13:46:14.081341Z,,,,241.32,,100,,255408,quote
AAPL,2025-01-10T13:46:14.082551Z,,,,,,,,255409,quote
AAPL,2025-01-10T13:46:14.084378Z,,,,,,,,255410,quote
AAPL,2025-01-10T13:46:25.012368Z,2025-01-10T13:46:13Z,,,241.39,241.5,,100,255980,quote
AAPL,2025-01-10T13:46:25.020626Z,,,,241.32,,,,256045,quote
AAPL,2025-01-10T13:46:25.022946Z,,,,241.33,200,,200,256049,quote
AAPL,2025-01-10T13:46:25.026402Z,,,,,,,,256065,quote
AAPL,2025-01-10T13:46:25.029309Z,,,,241.34,,,,,quote
AAPL,2025-01-10T13:46:25.030743Z,,,,241.38,,,,256066,quote
AAPL,2025-01-10T13:46:37.991822Z,2025-01-10T13:46:24Z,,241.5,241.49,241.57,,300,257278,quote
AAPL,2025-01-10T13:46:37.996392Z,,,,241.38,,,,257343,quote
AAPL,2025-01-10T13:46:37.997771Z,,,,,,,,257393,quote
AAPL,2025-01-10T13:46:37.998951Z,,,,,,,,257414,quote
AAPL,2025-01-10T13:46:38.000553Z,,,,,,,,257418,quote
AAPL,2025-01-10T13:46:38.002562Z,,,,,,,,257438,quote
AAPL,2025-01-10T13:46:38.010866Z,,,,241.36,,200,,257489,quote
AAPL,2025-01-10T13:46:38.013436Z,,,,,,,,257490,quote
AAPL,2025-01-10T13:46:38.014292Z,,,,241.35,,,,257500,quote
AAPL,2025-01-10T13:46:38.015692Z,,,,241.33,,,,257600,quote
AAPL,2025-01-10T13:46:38.016858Z,,,,241.31,,400,,,quote
AAPL,2025-01-10T13:46:50.986972Z,,,,241.38,,200,,,quote
AAPL,2025-01-10T13:46:50.991443Z,,,,241.34,,,,257603,quote
AAPL,2025-01-10T13:46:50.993225Z,,,,241.32,,,,,quote
AAPL,2025-01-10T13:46:51.000606Z,,,,241.34,,,,,quote
AAPL,2025-01-10T13:46:51.006599Z,,,,241.32,,,,257604,quote
AAPL,2025-01-10T13:46:51.008096Z,,,,,,,,257641,quote
AAPL,2025-01-10T13:46:51.009746Z,,,,241.33,241.56,,100,,quote
AAPL,2025-01-10T13:46:51.011217Z,,,,241.35,,,,,quote
AAPL,2025-01-10T13:46:51.012834Z,,,,400,,400,,,quote
AAPL,2025-01-10T13:46:51.013956Z,,,,241.29,241.5,200,,,quote
AAPL,2025-01-10T13:46:51.016143Z,,,,241.3,241.51,,,257658,quote
AAPL,2025-01-10T13:47:01.075850Z,,,,241.32,,,,,quote
AAPL,2025-01-10T13:47:01.079903Z,,,,241.3,,,,257659,quote
AAPL,2025-01-10T13:47:01.081367Z,,,,241.23,,,,257755,quote
AAPL,2025-01-10T13:47:01.083102Z,,,,241.22,,500,,257764,quote
AAPL,2025-01-10T13:47:01.084728Z,,,,241.24,,200,,257774,quote
AAPL,2025-01-10T13:47:01.086306Z,,,,241.23,241.5,400,,,quote
AAPL,2025-01-10T13:47:01.087932Z,,,,200,,200,,257775,quote
AAPL,2025-01-10T13:47:01.088813Z,,,,241.25,241.51,,,,quote
AAPL,2025-01-10T13:47:01.090021Z,,,,241.22,241.5,500,,,quote
AAPL,2025-01-10T13:47:07.114760Z,,,,241.23,,200,,,quote
AAPL,2025-01-10T13:47:07.118003Z,,,,241.24,,,,,quote
AAPL,2025-01-10T13:47:07.133286Z,,,,241.25,200,,200,257776,quote
AAPL,2025-01-10T13:47:07.139927Z,,,,241.22,100,500,100,,quote
AAPL,2025-01-10T13:47:07.141619Z,2025-01-10T13:47:04Z,,241.36,,241.49,,200,257974,quote
AAPL,2025-01-10T13:47:07.143537Z,,,,,400,,400,,quote
AAPL,2025-01-10T13:47:10.082466Z,2025-01-10T13:47:06Z,,241.28,,241.48,,,258200,quote
AAPL,2025-01-10T13:47:10.085987Z,2025-01-10T13:47:07Z,,241.22,300,241.44,300,200,258566,quote
AAPL,2025-01-10T13:47:10.087952Z,2025-01-10T13:47:08Z,,241.08,241.05,241.37,100,400,259872,quote
AAPL,2025-01-10T13:47:16.111406Z,,,,,241.36,,200,,quote
AAPL,2025-01-10T13:47:16.114624Z,,,,,241.22,,100,,quote
AAPL,2025-01-10T13:47:16.116108Z,,,,,,,,259879,quote
AAPL,2025-01-10T13:47:16.117477Z,,,,,,,,259885,quote
AAPL,2025-01-10T13:47:16.118924Z,,,,,,,,259887,quote
AAPL,2025-01-10T13:47:16.120341Z,2025-01-10T13:47:14Z,,241.07,241.03,,200,,260247,quote
